created_at;text;sentiment;sentiment_polarity;source;context_annotations;geo;name;username;location;verified
2022-06-30 23:59:15+00:00;"RT @jblefevre60: [#CloudàlaFrançaise] C'est parti pour l'événement avec la présentation d'Anthony Cirot CEO @GoogleCloud_FR !

#AI #Machine…";Sentiment(polarity=-0.9375, subjectivity=1.0);-0.9375;AdvanceML;[];;AMachineLearning;AdvanceML;Ghaziabad;False
2022-06-30 23:58:51+00:00;RT @natsumiangello: ¿omg ya vieron? del 1 al 3 de julio: TODOS los cursos GRATIS en @codigofacilito 🚀 #frontend #flutter #datascience #pyth…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}];;Joshua;cafeoro21;Marte;False
2022-06-30 23:58:50+00:00;I've never enjoyed Monty Python.... but I also realize I've never really given it a shot either.... so going to watch Holy Grail.;Sentiment(polarity=-0.175, subjectivity=0.44999999999999996);-0.175;Twitter Web App;[];;Trel67;Trel67;New England Area;False
2022-06-30 23:58:49+00:00;"RT @kalydeoo: [#CloudàlaFrançaise] Le prix développement durable de @GoogleCloud_FR décerné à @arianeda de @lorealfrance 👏🍾

#AI #MachineLe…";Sentiment(polarity=-0.75, subjectivity=1.0);-0.75;Twitter for Android;[];;Pinna Pierre - Vacation time 😎;pierrepinna;Marseille, France;False
2022-06-30 23:58:48+00:00;@usagigo_ya @python_octopus 夢の中に黒江ちゃん出てきたら最高ですね😊;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[];;白崎ミュウ＠マギレコ同人小説;shirosaki_0001;みかづき荘の屋根裏;False
2022-06-30 23:58:41+00:00;"RT @kalydeoo: [#CloudàlaFrançaise] Frédéric Vincent @renault_fr détaille les utilisations de GCP de @GoogleCloud_FR au sein du groupe

#AI…";Sentiment(polarity=-0.75, subjectivity=1.0);-0.75;Twitter for Android;[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781972125171060736', 'name': 'Auto'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781972125179518977', 'name': 'Auto Manufacturer - Auto'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '996822597961637888', 'name': 'Renault', 'description': 'Renault'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '996822597961637888', 'name': 'Renault', 'description': 'Renault'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '781974597302226944', 'name': 'Transportation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}, {'domain': {'id': '173', 'name': 'Google Product Taxonomy', 'description': 'A product taxonomy created by Google'}, 'entity': {'id': '847528391163092993', 'name': 'Automotive', 'description': 'Car culture'}}];;Xica DaSilva;mariiiland;Lima, Peru;False
2022-06-30 23:58:29+00:00;RT @natsumiangello: ¿omg ya vieron? del 1 al 3 de julio: TODOS los cursos GRATIS en @codigofacilito 🚀 #frontend #flutter #datascience #pyth…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}];;Tsuki;Tsuki_;México, México;False
2022-06-30 23:58:16+00:00;How to read a csv file from an s3 bucket using Pandas in Python https://t.co/deTiCXk7ZX;Sentiment(polarity=0.0, subjectivity=0.0);0.0;IFTTT;[];;かみくだく🇺🇦🤝🇷🇺;kamikudakun;Osaka;False
2022-06-30 23:58:14+00:00;"RT @jblefevre60: [#CloudàlaFrançaise] Suivez le live de l'évènement @GoogleCloud_FR !

#AI #MachineLearning #Cloud #Python #Coding #100Days…";Sentiment(polarity=-0.2897727272727273, subjectivity=0.75);-0.2897727272727273;AdvanceML;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];;Laurie;laurieontech;Washington, DC;False
2022-06-30 23:58:08+00:00;再帰呼出しをVS Codeコールスタックで理解(Pythonで二分探索木操作例) https://t.co/y7IUpb3EQ4 #再帰 #VSCode #二分探索木 #コールスタック #QiitaEngineerFesta2022;Sentiment(polarity=0.0, subjectivity=0.0);0.0;かみくだく;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}];;DBoeger;dboeger;;False
2022-06-30 23:58:08+00:00;@heycaseywattsup Ya, I’m decently familiar with the ecosystem and was hoping there was something I didn’t know about! It’s recent in Python land too, so I’m not optimistic :/;Sentiment(polarity=0.07291666666666667, subjectivity=0.5833333333333334);0.07291666666666667;Twitter for iPhone;[];;Berhan Turkkaynagi;berhanturk;San Diego, CA;False
