created_at;text;sentiment;sentiment_polarity;source;context_annotations;geo;name;username;location;verified
2022-06-30 23:11:00+00:00;"RT @JoshuaExpert: Grade A+ assured in any timed paper
#Essay due
#Pay write
#javascript
#Online class take
#Philosophy 
#Chemistry
Literatu…";Sentiment(polarity=-0.125, subjectivity=0.375);-0.125;xael bot;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1047111740322865153', 'name': 'Philosophy', 'description': 'Philosophy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1047111740322865153', 'name': 'Philosophy', 'description': 'Philosophy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1278093262406815744', 'name': 'Fields of study'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898659750950207489', 'name': 'JavaScript', 'description': 'JavaScript'}}];;H;4462_khi;Karachi, Pakistan;False
2022-06-30 23:10:53+00:00;"Grade A+ assured in any timed paper
#Essay due
#Pay write
#javascript
#Online class take
#Philosophy 
#Chemistry
Literature
#Calculus1,2
#Biology
#Python
#Nursing
#psychology
#Essayhelp
#Essay
#Essaypay
#100DaysOfCode
#WomenWhoCode
#Java
#Linux.
MATLAB
https://t.co/g4fLElzO7A https://t.co/9iEFtUbBwP";Sentiment(polarity=-0.125, subjectivity=0.375);-0.125;TweetDeck;[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit - Government/Education'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043701943', 'name': 'Women in tech'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1047111740322865153', 'name': 'Philosophy', 'description': 'Philosophy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '10043701943', 'name': 'Women in tech'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1047111740322865153', 'name': 'Philosophy', 'description': 'Philosophy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1278093262406815744', 'name': 'Fields of study'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596165570560', 'name': 'Education Related - Government/Education'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043701955', 'name': 'Women Who Code'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848959431836487680', 'name': 'Linux', 'description': 'Linux'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898659750950207489', 'name': 'JavaScript', 'description': 'JavaScript'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848959431836487680', 'name': 'Linux', 'description': 'Linux'}}];;A🦀j👉🏼;Abijal20;Lyallpur, Pakistan;False
2022-06-30 23:07:06+00:00;"RT @teja50665686: Teja came here asked us to stop negativity guys 
And talk about positive things and then because of some the ones who hav…";Sentiment(polarity=0.22727272727272727, subjectivity=0.5454545454545454);0.22727272727272727;Twitter for Android;[];;Eng Rose;EngRose110;Everywhere ;False
2022-06-30 23:06:16+00:00;"RT @MATLAB_Japan: 【TensorFlow＆PyTorch連携とAIモデル最適化】
7月13日(水) 14:00~  オンライン開催
MATLABおよびSimulinkを用いたAIモデルの社会実装における課題、特に”Python連携”、”ハードウェア実装”に焦点…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Rhea❤;Cha58546156Riya;;False
2022-06-30 23:05:02+00:00;RT @adeelraja: Apko rank remove karna par gaya, matlab ap he reh gay!;Sentiment(polarity=-0.13958333333333334, subjectivity=0.7416666666666667);-0.13958333333333334;Twitter for Android;[];;A_Writers;A1Writers_;Pittsburgh, PA;False
2022-06-30 23:03:24+00:00;"RT @Rana_Return2: اور پروموشن بھی لگوا دیں تاکہ ہمارے درمیان ربط کا سلسلہ ٹوٹ نہ پائے ❤️❤️😝
@awarahgard @azaanbutt89 @AzizRana531 @Beeper99…";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;MATLAB Japan;MATLAB_Japan;Tokyo, Japan;False
2022-06-30 23:03:04+00:00;"فقط اطلبو مشروعكم البرمجي ولكم منا كل الأهمية 👩‍💻

#واتساب
+971 50 431 5874
+966 58 398 8933
يسعدني تواصلكم 💌

#Java #C #Python #php #laravel #Swift #Matlab #SQL #MySQL #HTML #CSS #CSharp #Arduino #Javascript #Flutter #Database #Android #ios #AR #MachineLearning #CyberSecurity https://t.co/95I86X1Sp9";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848921866995613696', 'name': 'Databases', 'description': 'Databases'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '930484568305541120', 'name': 'Data science', 'description': 'Data Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1238186761110433792', 'name': 'Mobile development'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1238187952997462016', 'name': 'Android development'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1238187996706246656', 'name': 'iOS development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921413196984320', 'name': 'Computer programming', 'description': 'Computer programming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '848921866995613696', 'name': 'Databases', 'description': 'Databases'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898650876658634752', 'name': 'Cybersecurity', 'description': 'Cybersecurity'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '898673391980261376', 'name': 'Web development', 'description': 'Web Development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1047123725525479425', 'name': 'Information security', 'description': 'Information Security'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1088443224425807872', 'name': 'Information Privacy Worldwide', 'description': 'Information Privacy'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1238186761110433792', 'name': 'Mobile development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1238187952997462016', 'name': 'Android development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1238187996706246656', 'name': 'iOS development'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1357506193879486469', 'name': 'Python'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1361684423754665994', 'name': 'Arduino'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1361716950590623744', 'name': 'Microcontrollers'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026820777', 'name': 'Android'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10044903039', 'name': 'Apple - iOS'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '898659750950207489', 'name': 'JavaScript', 'description': 'JavaScript'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '10026820777', 'name': 'Android'}}]";;Abdul Khan;abdulmoizug;Global Reach;False
2022-06-30 23:02:07+00:00;"RT @diva_188: Now I can proudly say @kkundrra se sabki jali padi hai

Troops (some) in space (including FC) only against #KaranKundrra 

Kh…";Sentiment(polarity=0.4, subjectivity=1.0);0.4;Twitter for Android;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1468290919505952772', 'name': 'Karan Kundrra'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '1468290919505952772', 'name': 'Karan Kundrra'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1303715075421646849', 'name': 'Actors'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1360327768957804546', 'name': 'Indian film industry'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1468290919505952772', 'name': 'Karan Kundrra'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1511329699087061000', 'name': 'Indian TV actors'}}];;Syed Iqbal Shah;iqbalshahjee92;Karachi, Pakistan;False
2022-06-30 23:00:01+00:00;"For help with your;
Online Classes
Course work
Essays
Calculus
Psychology
Law
Economics
Philosophy 
Business
History 
Assignments
maths
Dissertation
Thesis
Projects
Case study
Art
Discussion 
MATLAB
#Anatomy

📧 a1academicwriting@gmail.com
Website: https://t.co/89EXUxQwkC";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1278093262406815744', 'name': 'Fields of study'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1288793950199771136', 'name': 'Economics'}}];;Hammad Ahmed;hamsuk4;;False
2022-06-30 23:00:00+00:00;"農業分野における、深層学習や物体検出の事例紹介【MATLAB EXPO 2022 ライトニングトーク】: https://t.co/y7uWznBHZI
収穫機に取り付けたカメラで撮影した動画から、収穫物（テンサイ）を自動的に検出し、その個数をカウンティング。その圃場から収穫された重量の予測を行いました。";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Sprinklr;[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1087759183565340673', 'name': 'Agriculture', 'description': 'Agriculture'}}];;Anum;AnumAbid87;;False
2022-06-30 22:59:28+00:00;RT @AnumAbid87: #ReleaseSharafat Bajwa co back at their useless antics again matlab fasaadi has a new name and its Bajwa #AskBajwa #ImranRi…;Sentiment(polarity=-0.12121212121212122, subjectivity=0.21818181818181817);-0.12121212121212122;Twitter for Android;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}];;Jawad Mahdi;mumermahdi;;False
2022-06-30 22:59:17+00:00;Matlab Raat Wala Kaam Din ko Ho Raha Hay. @Bajwas24 . https://t.co/wcHIKoXdIU;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;ռօȶ ʊʀ ɦǟɖɨ🖤;MA______LIK;;False
2022-06-30 22:56:05+00:00;"【TensorFlow＆PyTorch連携とAIモデル最適化】
7月13日(水) 14:00~  オンライン開催
MATLABおよびSimulinkを用いたAIモデルの社会実装における課題、特に”Python連携”、”ハードウェア実装”に焦点を当て、ソリューションをご紹介します。https://t.co/3zLAak93Uu https://t.co/sfuLwwKAJB";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[];;Chandio;Chandio53920212;;False
2022-06-30 22:55:44+00:00;@AnwarLodhi Tumharey matlab ka faisla ho.;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Laddu;RealLaddu;;False
2022-06-30 22:53:24+00:00;#ReleaseSharafat Bajwa co back at their useless antics again matlab fasaadi has a new name and its Bajwa #AskBajwa #ImranRiazKhan https://t.co/nQ2i5RJ1GN;Sentiment(polarity=-0.12121212121212122, subjectivity=0.21818181818181817);-0.12121212121212122;Twitter for iPhone;[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy view into the Semantic Core knowledge graph'}, 'entity': {'id': '1138045899425193985', 'name': 'Imran Khan'}}];;Salman;slmansiddiqui;Karachi , Pakistan;False
2022-06-30 22:52:04+00:00;@AliBUTT26828960 @Twitter Pagal ho gia hai, Sirf 4 Anna ki Matlab 1rupee ki 4 botal;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter Web App;[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}];;DURGA Naidu PSPK;Durganaidupspk7;;False
2022-06-30 22:50:13+00:00;"Kash koi apna hota
Bina kisi matlab ke..🧸";Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;Baba Yaga;iammalyklyon;Traphouse;False
2022-06-30 22:48:52+00:00;@darkandbitter @heyits_Zaru 1 ka kya matlab hee;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;Muddasir Khan;Muddasi32053127;;False
2022-06-30 22:48:21+00:00;@BarbasBarbad @cretiredroy Mjhe iski thek lg rhi Matlab meri bhi weak hai?;Sentiment(polarity=-0.375, subjectivity=0.625);-0.375;Twitter for Android;[];;Ansh kataria;Anshkat05253781;;False
2022-06-30 22:45:49+00:00;@KElectricPk @ARYNEWSOFFICIAL @BOLNETWORK @SAMAATV @DunyaNews @92newschannel Teams kon si bnai hai pichle 2 mah se daily rat ko ap k mutabiq fault hojata hai or apko teams ko notify karna parhta hai magar team fault thk nhi kr pa rhi agly din phir rat ko hojata hai ?  Matlab ye waqai fault hai ya loadsheading ko fault ka name de rhy;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;khushmijaaz Ajnabiii;Ajnabii987;;False
2022-06-30 22:43:30+00:00;RT @ViratGoatFan: Hasde 😃 chehreya 🙂 da matlab ❓ eh nhi 🚫 hunda ki ohna nu koi 😔 takleef 😖 nhi hundi, ohda matlab ❓ eh hunda ki uhna nu tak…;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for Android;[];;emily 🌥;thermal_wind;Moore, OK;False
2022-06-30 22:41:37+00:00;RT @sid_s_anand: @aakhramka @cretiredroy Matlab agar radius L hota to ye pilla hota??;Sentiment(polarity=0.0, subjectivity=0.0);0.0;Twitter for iPhone;[];;Meesum;meesumzafar;Karachi, Pakistan;False
